# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-05-07T11:41:15
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-296.13333346	-0.00010964
-296.10000013	0.00011202
-296.06666679	0.00044576
-296.03333346	0.00054961
-296.00000013	0.00067614
-295.96666679	0.00093158
-295.93333346	0.00118082
-295.90000013	0.00128176
-295.86666679	0.00147891
-295.83333346	0.00163539
-295.80000013	0.00189292
-295.76666679	0.00201312
-295.73333346	0.00220812
-295.70000013	0.00230622
-295.66666679	0.00250776
-295.63333346	0.00264759
-295.60000013	0.00273515
-295.56666680	0.00291283
-295.53333346	0.00302644
-295.50000013	0.00306522
-295.46666680	0.00326204
-295.43333346	0.00327223
-295.40000013	0.00335849
-295.36666680	0.00338931
-295.33333346	0.00353272
-295.30000013	0.00349913
-295.26666680	0.00359327
-295.23333346	0.00360800
-295.20000013	0.00366676
-295.16666680	0.00367542
-295.13333346	0.00377227
-295.10000013	0.00366169
-295.06666680	0.00368616
-295.03333346	0.00370616
-295.00000013	0.00373441
-294.96666680	0.00369250
-294.93333346	0.00359985
-294.90000013	0.00363084
-294.86666680	0.00358923
-294.83333346	0.00358204
-294.80000013	0.00354889
-294.76666680	0.00347983
-294.73333347	0.00339226
-294.70000013	0.00339585
-294.66666680	0.00331796
-294.63333347	0.00323299
-294.60000013	0.00310687
-294.56666680	0.00312372
-294.53333347	0.00297803
-294.50000013	0.00285079
-294.46666680	0.00274291
-294.43333347	0.00252696
-294.40000013	0.00242850
-294.36666680	0.00238579
-294.33333347	0.00234786
-294.30000013	0.00218049
-294.26666680	0.00203936
-294.23333347	0.00195088
-294.20000013	0.00175350
-294.16666680	0.00169185
-294.13333347	0.00151491
-294.10000013	0.00143236
-294.06666680	0.00132177
-294.03333347	0.00114329
-294.00000014	0.00105018
-293.96666680	0.00087985
-293.93333347	0.00081694
-293.90000014	0.00079789
-293.86666680	0.00072522
-293.83333347	0.00064997
-293.80000014	0.00044610
-293.76666680	0.00046357
-293.73333347	0.00041545
-293.70000014	0.00029345
-293.66666680	0.00029688
-293.63333347	0.00019489
-293.60000014	0.00014170
-293.56666680	0.00008146
-293.53333347	-0.00007522
-293.50000014	-0.00005403
-293.46666680	-0.00012043
-293.43333347	-0.00015651
